Case, TP, FN, FP, TN, Precision, Recall, F-score, Accuracy, Miss-rate, Fall-out-rate
2,124,40,45,119,0.733727810650888,0.75609756097561,0.744744744744745,0.740853658536585,0.164609053497942,0.274390243902439
2,122,42,38,126,0.7625,0.74390243902439,0.753086419753086,0.75609756097561,0.169354838709677,0.231707317073171
3,117,47,31,133,0.790540540540541,0.713414634146341,0.75,0.76219512195122,0.188,0.189024390243902
3,119,45,28,136,0.80952380952381,0.725609756097561,0.765273311897106,0.777439024390244,0.176470588235294,0.170731707317073
3,112,52,30,134,0.788732394366197,0.682926829268293,0.73202614379085,0.75,0.211382113821138,0.182926829268293
3,119,45,32,132,0.788079470198676,0.725609756097561,0.755555555555556,0.765243902439024,0.179282868525896,0.195121951219512
3,127,37,38,126,0.76969696969697,0.774390243902439,0.772036474164134,0.771341463414634,0.146245059288538,0.231707317073171
3,114,50,33,131,0.775510204081633,0.695121951219512,0.733118971061093,0.746951219512195,0.204081632653061,0.201219512195122
3,120,44,37,127,0.764331210191083,0.731707317073171,0.747663551401869,0.753048780487805,0.178137651821862,0.225609756097561
3,109,55,28,136,0.795620437956204,0.664634146341463,0.724252491694352,0.746951219512195,0.224489795918367,0.170731707317073
3,124,40,30,134,0.805194805194805,0.75609756097561,0.779874213836478,0.786585365853659,0.155038759689922,0.182926829268293
3,118,46,40,124,0.746835443037975,0.719512195121951,0.732919254658385,0.73780487804878,0.190082644628099,0.24390243902439
3,106,58,23,141,0.821705426356589,0.646341463414634,0.723549488054608,0.753048780487805,0.234817813765182,0.140243902439024
3,108,56,23,141,0.824427480916031,0.658536585365854,0.732203389830508,0.759146341463415,0.224899598393574,0.140243902439024
3,117,47,28,136,0.806896551724138,0.713414634146341,0.757281553398058,0.771341463414634,0.185770750988142,0.170731707317073
3,106,58,24,140,0.815384615384615,0.646341463414634,0.72108843537415,0.75,0.235772357723577,0.146341463414634
3,116,48,30,134,0.794520547945205,0.707317073170732,0.748387096774194,0.76219512195122,0.192,0.182926829268293
3,108,56,32,132,0.771428571428571,0.658536585365854,0.710526315789474,0.731707317073171,0.233333333333333,0.195121951219512
3,123,41,33,131,0.788461538461538,0.75,0.76875,0.774390243902439,0.161417322834646,0.201219512195122
3,117,47,38,126,0.754838709677419,0.713414634146341,0.733542319749216,0.740853658536585,0.193415637860082,0.231707317073171
3,120,44,35,129,0.774193548387097,0.731707317073171,0.752351097178683,0.759146341463415,0.176706827309237,0.213414634146341
3,114,50,32,132,0.780821917808219,0.695121951219512,0.735483870967742,0.75,0.203252032520325,0.195121951219512
3,115,49,27,137,0.809859154929577,0.701219512195122,0.751633986928105,0.768292682926829,0.194444444444444,0.164634146341463
3,118,46,31,133,0.791946308724832,0.719512195121951,0.753993610223642,0.765243902439024,0.183266932270916,0.189024390243902
3,118,46,30,134,0.797297297297297,0.719512195121951,0.756410256410256,0.768292682926829,0.182539682539683,0.182926829268293
3,109,55,25,139,0.813432835820896,0.664634146341463,0.731543624161074,0.75609756097561,0.221774193548387,0.152439024390244
3,130,34,31,133,0.807453416149068,0.792682926829268,0.8,0.801829268292683,0.129277566539924,0.189024390243902
3,113,51,30,134,0.79020979020979,0.689024390243902,0.736156351791531,0.753048780487805,0.206477732793522,0.182926829268293
3,110,54,36,128,0.753424657534247,0.670731707317073,0.709677419354839,0.725609756097561,0.226890756302521,0.219512195121951
3,112,52,39,125,0.741721854304636,0.682926829268293,0.711111111111111,0.722560975609756,0.219409282700422,0.23780487804878
3,114,50,23,141,0.832116788321168,0.695121951219512,0.757475083056478,0.777439024390244,0.196078431372549,0.140243902439024
3,118,46,28,136,0.808219178082192,0.719512195121951,0.761290322580645,0.774390243902439,0.181102362204724,0.170731707317073
3,120,44,36,128,0.769230769230769,0.731707317073171,0.75,0.75609756097561,0.17741935483871,0.219512195121951
3,122,42,45,119,0.730538922155689,0.74390243902439,0.737160120845921,0.734756097560976,0.174273858921162,0.274390243902439
3,103,61,27,137,0.792307692307692,0.628048780487805,0.700680272108844,0.731707317073171,0.254166666666667,0.164634146341463
3,114,50,28,136,0.802816901408451,0.695121951219512,0.745098039215686,0.76219512195122,0.2,0.170731707317073
3,115,49,36,128,0.76158940397351,0.701219512195122,0.73015873015873,0.740853658536585,0.201646090534979,0.219512195121951
3,127,37,31,133,0.80379746835443,0.774390243902439,0.788819875776398,0.792682926829268,0.142307692307692,0.189024390243902
3,119,45,32,132,0.788079470198676,0.725609756097561,0.755555555555556,0.765243902439024,0.179282868525896,0.195121951219512
3,103,61,43,121,0.705479452054795,0.628048780487805,0.664516129032258,0.682926829268293,0.272321428571429,0.26219512195122
3,111,53,27,137,0.804347826086957,0.676829268292683,0.735099337748344,0.75609756097561,0.213709677419355,0.164634146341463
3,123,41,31,133,0.798701298701299,0.75,0.773584905660377,0.780487804878049,0.16015625,0.189024390243902
3,121,43,37,127,0.765822784810127,0.73780487804878,0.751552795031056,0.75609756097561,0.173387096774194,0.225609756097561
3,113,51,32,132,0.779310344827586,0.689024390243902,0.731391585760518,0.746951219512195,0.208163265306122,0.195121951219512
3,109,55,33,131,0.767605633802817,0.664634146341463,0.712418300653595,0.731707317073171,0.229166666666667,0.201219512195122
3,114,50,37,127,0.754966887417219,0.695121951219512,0.723809523809524,0.734756097560976,0.20746887966805,0.225609756097561
3,128,36,37,127,0.775757575757576,0.780487804878049,0.778115501519757,0.777439024390244,0.141176470588235,0.225609756097561
3,111,53,32,132,0.776223776223776,0.676829268292683,0.723127035830619,0.740853658536585,0.218106995884774,0.195121951219512
3,116,48,43,121,0.729559748427673,0.707317073170732,0.718266253869969,0.722560975609756,0.20253164556962,0.26219512195122
3,112,52,37,127,0.751677852348993,0.682926829268293,0.715654952076677,0.728658536585366,0.217573221757322,0.225609756097561
3,123,41,37,127,0.76875,0.75,0.759259259259259,0.76219512195122,0.164,0.225609756097561
3,123,41,39,125,0.759259259259259,0.75,0.754601226993865,0.75609756097561,0.165322580645161,0.23780487804878
3,126,38,27,137,0.823529411764706,0.768292682926829,0.794952681388013,0.801829268292683,0.144486692015209,0.164634146341463
3,108,56,31,133,0.776978417266187,0.658536585365854,0.712871287128713,0.734756097560976,0.232365145228216,0.189024390243902
3,132,32,36,128,0.785714285714286,0.804878048780488,0.795180722891566,0.792682926829268,0.123076923076923,0.219512195121951
3,103,61,22,142,0.824,0.628048780487805,0.71280276816609,0.746951219512195,0.248979591836735,0.134146341463415
3,117,47,29,135,0.801369863013699,0.713414634146341,0.754838709677419,0.768292682926829,0.186507936507937,0.176829268292683
3,118,46,26,138,0.819444444444444,0.719512195121951,0.766233766233766,0.780487804878049,0.1796875,0.158536585365854
3,110,54,35,129,0.758620689655172,0.670731707317073,0.711974110032362,0.728658536585366,0.225941422594142,0.213414634146341
3,112,52,38,126,0.746666666666667,0.682926829268293,0.713375796178344,0.725609756097561,0.218487394957983,0.231707317073171
3,126,38,34,130,0.7875,0.768292682926829,0.777777777777778,0.780487804878049,0.1484375,0.207317073170732
3,105,59,30,134,0.777777777777778,0.640243902439024,0.702341137123746,0.728658536585366,0.246861924686192,0.182926829268293
3,116,48,34,130,0.773333333333333,0.707317073170732,0.738853503184713,0.75,0.195121951219512,0.207317073170732
3,121,43,33,131,0.785714285714286,0.73780487804878,0.761006289308176,0.768292682926829,0.170634920634921,0.201219512195122
3,119,45,37,127,0.762820512820513,0.725609756097561,0.74375,0.75,0.182926829268293,0.225609756097561
3,111,53,32,132,0.776223776223776,0.676829268292683,0.723127035830619,0.740853658536585,0.218106995884774,0.195121951219512
3,108,56,29,135,0.788321167883212,0.658536585365854,0.717607973421927,0.740853658536585,0.230452674897119,0.176829268292683
3,116,48,29,135,0.8,0.707317073170732,0.750809061488673,0.765243902439024,0.191235059760956,0.176829268292683
3,118,46,42,122,0.7375,0.719512195121951,0.728395061728395,0.731707317073171,0.191666666666667,0.25609756097561
3,116,48,38,126,0.753246753246753,0.707317073170732,0.729559748427673,0.73780487804878,0.198347107438017,0.231707317073171
3,111,53,22,142,0.834586466165414,0.676829268292683,0.747474747474748,0.771341463414634,0.209486166007905,0.134146341463415
3,120,44,44,120,0.731707317073171,0.731707317073171,0.731707317073171,0.731707317073171,0.183333333333333,0.268292682926829
3,121,43,42,122,0.742331288343558,0.73780487804878,0.740061162079511,0.740853658536585,0.176954732510288,0.25609756097561
3,117,47,44,120,0.726708074534162,0.713414634146341,0.72,0.722560975609756,0.19831223628692,0.268292682926829
3,128,36,41,123,0.757396449704142,0.780487804878049,0.768768768768769,0.765243902439024,0.143426294820717,0.25
3,119,45,32,132,0.788079470198676,0.725609756097561,0.755555555555556,0.765243902439024,0.179282868525896,0.195121951219512
3,119,45,37,127,0.762820512820513,0.725609756097561,0.74375,0.75,0.182926829268293,0.225609756097561
3,114,50,26,138,0.814285714285714,0.695121951219512,0.75,0.768292682926829,0.198412698412698,0.158536585365854
3,108,56,37,127,0.744827586206897,0.658536585365854,0.699029126213592,0.716463414634146,0.238297872340426,0.225609756097561
3,125,39,33,131,0.791139240506329,0.76219512195122,0.77639751552795,0.780487804878049,0.15234375,0.201219512195122
3,119,45,30,134,0.798657718120805,0.725609756097561,0.76038338658147,0.771341463414634,0.177865612648221,0.182926829268293
3,113,51,27,137,0.807142857142857,0.689024390243902,0.743421052631579,0.76219512195122,0.204,0.164634146341463
3,116,48,40,124,0.743589743589744,0.707317073170732,0.725,0.731707317073171,0.2,0.24390243902439
3,101,63,24,140,0.808,0.615853658536585,0.698961937716263,0.734756097560976,0.261410788381743,0.146341463414634
3,124,40,34,130,0.784810126582278,0.75609756097561,0.770186335403727,0.774390243902439,0.15748031496063,0.207317073170732
3,120,44,31,133,0.794701986754967,0.731707317073171,0.761904761904762,0.771341463414634,0.173913043478261,0.189024390243902
3,119,45,37,127,0.762820512820513,0.725609756097561,0.74375,0.75,0.182926829268293,0.225609756097561
3,126,38,35,129,0.782608695652174,0.768292682926829,0.775384615384615,0.777439024390244,0.149019607843137,0.213414634146341
3,109,55,30,134,0.784172661870504,0.664634146341463,0.71947194719472,0.740853658536585,0.226337448559671,0.182926829268293
3,113,51,33,131,0.773972602739726,0.689024390243902,0.729032258064516,0.74390243902439,0.209016393442623,0.201219512195122
3,119,45,23,141,0.838028169014085,0.725609756097561,0.777777777777778,0.792682926829268,0.173076923076923,0.140243902439024
3,128,36,35,129,0.785276073619632,0.780487804878049,0.782874617737003,0.783536585365854,0.140077821011673,0.213414634146341
3,109,55,31,133,0.778571428571429,0.664634146341463,0.717105263157895,0.73780487804878,0.227272727272727,0.189024390243902
3,113,51,27,137,0.807142857142857,0.689024390243902,0.743421052631579,0.76219512195122,0.204,0.164634146341463
3,121,43,30,134,0.801324503311258,0.73780487804878,0.768253968253968,0.777439024390244,0.168627450980392,0.182926829268293
3,120,44,28,136,0.810810810810811,0.731707317073171,0.769230769230769,0.780487804878049,0.171875,0.170731707317073
3,106,58,32,132,0.768115942028985,0.646341463414634,0.701986754966887,0.725609756097561,0.243697478991597,0.195121951219512
3,123,41,35,129,0.778481012658228,0.75,0.763975155279503,0.768292682926829,0.162698412698413,0.213414634146341
3,124,40,30,134,0.805194805194805,0.75609756097561,0.779874213836478,0.786585365853659,0.155038759689922,0.182926829268293
3,113,51,33,131,0.773972602739726,0.689024390243902,0.729032258064516,0.74390243902439,0.209016393442623,0.201219512195122
3,113,51,31,133,0.784722222222222,0.689024390243902,0.733766233766234,0.75,0.207317073170732,0.189024390243902
3,124,40,36,128,0.775,0.75609756097561,0.765432098765432,0.768292682926829,0.158730158730159,0.219512195121951
4,107,57,24,140,0.816793893129771,0.652439024390244,0.725423728813559,0.753048780487805,0.230769230769231,0.146341463414634
4,119,45,38,126,0.75796178343949,0.725609756097561,0.741433021806854,0.746951219512195,0.183673469387755,0.231707317073171
4,120,44,31,133,0.794701986754967,0.731707317073171,0.761904761904762,0.771341463414634,0.173913043478261,0.189024390243902
4,109,55,27,137,0.801470588235294,0.664634146341463,0.726666666666667,0.75,0.223577235772358,0.164634146341463
4,121,43,28,136,0.812080536912752,0.73780487804878,0.773162939297125,0.783536585365854,0.167315175097276,0.170731707317073
4,125,39,37,127,0.771604938271605,0.76219512195122,0.766871165644172,0.768292682926829,0.154761904761905,0.225609756097561
4,123,41,51,113,0.706896551724138,0.75,0.727810650887574,0.719512195121951,0.173728813559322,0.310975609756098
4,108,56,28,136,0.794117647058823,0.658536585365854,0.72,0.74390243902439,0.229508196721311,0.170731707317073
4,115,49,33,131,0.777027027027027,0.701219512195122,0.737179487179487,0.75,0.199186991869919,0.201219512195122
4,114,50,33,131,0.775510204081633,0.695121951219512,0.733118971061093,0.746951219512195,0.204081632653061,0.201219512195122
4,108,56,27,137,0.8,0.658536585365854,0.722408026755853,0.746951219512195,0.228571428571429,0.164634146341463
4,118,46,37,127,0.761290322580645,0.719512195121951,0.739811912225705,0.746951219512195,0.187755102040816,0.225609756097561
4,114,50,32,132,0.780821917808219,0.695121951219512,0.735483870967742,0.75,0.203252032520325,0.195121951219512
4,110,54,18,146,0.859375,0.670731707317073,0.753424657534247,0.780487804878049,0.2109375,0.109756097560976
4,116,48,29,135,0.8,0.707317073170732,0.750809061488673,0.765243902439024,0.191235059760956,0.176829268292683
4,115,49,35,129,0.766666666666667,0.701219512195122,0.732484076433121,0.74390243902439,0.200819672131148,0.213414634146341
4,127,37,37,127,0.774390243902439,0.774390243902439,0.774390243902439,0.774390243902439,0.145669291338583,0.225609756097561
4,117,47,37,127,0.75974025974026,0.713414634146341,0.735849056603774,0.74390243902439,0.192622950819672,0.225609756097561
4,106,58,28,136,0.791044776119403,0.646341463414634,0.711409395973154,0.73780487804878,0.239669421487603,0.170731707317073
4,118,46,34,130,0.776315789473684,0.719512195121951,0.746835443037975,0.75609756097561,0.185483870967742,0.207317073170732
4,134,30,28,136,0.827160493827161,0.817073170731707,0.822085889570552,0.823170731707317,0.111111111111111,0.170731707317073
4,108,56,33,131,0.765957446808511,0.658536585365854,0.708196721311475,0.728658536585366,0.234309623430962,0.201219512195122
4,127,37,40,124,0.760479041916168,0.774390243902439,0.767371601208459,0.765243902439024,0.147410358565737,0.24390243902439
4,115,49,40,124,0.741935483870968,0.701219512195122,0.721003134796238,0.728658536585366,0.205020920502092,0.24390243902439
4,122,42,34,130,0.782051282051282,0.74390243902439,0.7625,0.768292682926829,0.166666666666667,0.207317073170732
4,116,48,41,123,0.738853503184713,0.707317073170732,0.722741433021807,0.728658536585366,0.200836820083682,0.25
4,120,44,38,126,0.759493670886076,0.731707317073171,0.745341614906832,0.75,0.178861788617886,0.231707317073171
4,128,36,38,126,0.771084337349398,0.780487804878049,0.775757575757576,0.774390243902439,0.141732283464567,0.231707317073171
4,123,41,40,124,0.754601226993865,0.75,0.752293577981651,0.753048780487805,0.165991902834008,0.24390243902439
4,118,46,31,133,0.791946308724832,0.719512195121951,0.753993610223642,0.765243902439024,0.183266932270916,0.189024390243902
4,119,45,31,133,0.793333333333333,0.725609756097561,0.75796178343949,0.768292682926829,0.178571428571429,0.189024390243902
4,96,68,30,134,0.761904761904762,0.585365853658537,0.662068965517241,0.701219512195122,0.295652173913043,0.182926829268293
4,114,50,40,124,0.74025974025974,0.695121951219512,0.716981132075472,0.725609756097561,0.210084033613445,0.24390243902439
4,125,39,40,124,0.757575757575758,0.76219512195122,0.759878419452888,0.759146341463415,0.156626506024096,0.24390243902439
4,129,35,30,134,0.811320754716981,0.786585365853659,0.798761609907121,0.801829268292683,0.133079847908745,0.182926829268293
4,115,49,38,126,0.751633986928105,0.701219512195122,0.725552050473186,0.734756097560976,0.203319502074689,0.231707317073171
4,117,47,26,138,0.818181818181818,0.713414634146341,0.762214983713355,0.777439024390244,0.184313725490196,0.158536585365854
4,114,50,27,137,0.808510638297872,0.695121951219512,0.747540983606557,0.765243902439024,0.199203187250996,0.164634146341463
4,105,59,34,130,0.755395683453237,0.640243902439024,0.693069306930693,0.716463414634146,0.251063829787234,0.207317073170732
4,110,54,31,133,0.780141843971631,0.670731707317073,0.721311475409836,0.740853658536585,0.222222222222222,0.189024390243902
4,116,48,34,130,0.773333333333333,0.707317073170732,0.738853503184713,0.75,0.195121951219512,0.207317073170732
4,125,39,35,129,0.78125,0.76219512195122,0.771604938271605,0.774390243902439,0.153543307086614,0.213414634146341
4,119,45,33,131,0.782894736842105,0.725609756097561,0.753164556962025,0.76219512195122,0.18,0.201219512195122
4,123,41,41,123,0.75,0.75,0.75,0.75,0.166666666666667,0.25
4,123,41,29,135,0.809210526315789,0.75,0.778481012658228,0.786585365853659,0.158914728682171,0.176829268292683
4,117,47,34,130,0.774834437086093,0.713414634146341,0.742857142857143,0.753048780487805,0.190283400809717,0.207317073170732
4,113,51,33,131,0.773972602739726,0.689024390243902,0.729032258064516,0.74390243902439,0.209016393442623,0.201219512195122
4,122,42,32,132,0.792207792207792,0.74390243902439,0.767295597484277,0.774390243902439,0.165354330708661,0.195121951219512
4,116,48,35,129,0.768211920529801,0.707317073170732,0.736507936507937,0.746951219512195,0.195918367346939,0.213414634146341
4,102,62,29,135,0.778625954198473,0.621951219512195,0.691525423728814,0.722560975609756,0.261603375527426,0.176829268292683
4,118,46,29,135,0.802721088435374,0.719512195121951,0.758842443729904,0.771341463414634,0.181818181818182,0.176829268292683
4,114,50,36,128,0.76,0.695121951219512,0.726114649681529,0.73780487804878,0.206611570247934,0.219512195121951
4,119,45,37,127,0.762820512820513,0.725609756097561,0.74375,0.75,0.182926829268293,0.225609756097561
4,115,49,28,136,0.804195804195804,0.701219512195122,0.749185667752443,0.765243902439024,0.195219123505976,0.170731707317073
4,114,50,35,129,0.76510067114094,0.695121951219512,0.728434504792332,0.740853658536585,0.205761316872428,0.213414634146341
4,120,44,32,132,0.789473684210526,0.731707317073171,0.759493670886076,0.768292682926829,0.174603174603175,0.195121951219512
4,116,48,41,123,0.738853503184713,0.707317073170732,0.722741433021807,0.728658536585366,0.200836820083682,0.25
4,121,43,29,135,0.806666666666667,0.73780487804878,0.770700636942675,0.780487804878049,0.16796875,0.176829268292683
4,107,57,34,130,0.75886524822695,0.652439024390244,0.701639344262295,0.722560975609756,0.240506329113924,0.207317073170732
4,103,61,33,131,0.757352941176471,0.628048780487805,0.686666666666667,0.713414634146341,0.260683760683761,0.201219512195122
4,117,47,28,136,0.806896551724138,0.713414634146341,0.757281553398058,0.771341463414634,0.185770750988142,0.170731707317073
4,114,50,41,123,0.735483870967742,0.695121951219512,0.714733542319749,0.722560975609756,0.210970464135021,0.25
4,104,60,26,138,0.8,0.634146341463415,0.707482993197279,0.73780487804878,0.247933884297521,0.158536585365854
4,126,38,31,133,0.802547770700637,0.768292682926829,0.785046728971963,0.789634146341463,0.146718146718147,0.189024390243902
4,122,42,26,138,0.824324324324324,0.74390243902439,0.782051282051282,0.792682926829268,0.161538461538462,0.158536585365854
4,123,41,36,128,0.773584905660377,0.75,0.761609907120743,0.765243902439024,0.163346613545817,0.219512195121951
4,124,40,32,132,0.794871794871795,0.75609756097561,0.775,0.780487804878049,0.15625,0.195121951219512
4,114,50,33,131,0.775510204081633,0.695121951219512,0.733118971061093,0.746951219512195,0.204081632653061,0.201219512195122
4,111,53,31,133,0.78169014084507,0.676829268292683,0.725490196078431,0.74390243902439,0.217213114754098,0.189024390243902
4,122,42,36,128,0.772151898734177,0.74390243902439,0.757763975155279,0.76219512195122,0.168,0.219512195121951
4,114,50,31,133,0.786206896551724,0.695121951219512,0.737864077669903,0.753048780487805,0.202429149797571,0.189024390243902
4,112,52,39,125,0.741721854304636,0.682926829268293,0.711111111111111,0.722560975609756,0.219409282700422,0.23780487804878
4,105,59,32,132,0.766423357664234,0.640243902439024,0.697674418604651,0.722560975609756,0.248945147679325,0.195121951219512
4,125,39,32,132,0.796178343949045,0.76219512195122,0.778816199376947,0.783536585365854,0.151750972762646,0.195121951219512
4,124,40,35,129,0.779874213836478,0.75609756097561,0.767801857585139,0.771341463414634,0.158102766798419,0.213414634146341
4,123,41,32,132,0.793548387096774,0.75,0.77115987460815,0.777439024390244,0.16078431372549,0.195121951219512
4,119,45,37,127,0.762820512820513,0.725609756097561,0.74375,0.75,0.182926829268293,0.225609756097561
4,114,50,29,135,0.797202797202797,0.695121951219512,0.742671009771987,0.759146341463415,0.200803212851406,0.176829268292683
4,114,50,35,129,0.76510067114094,0.695121951219512,0.728434504792332,0.740853658536585,0.205761316872428,0.213414634146341
4,121,43,36,128,0.770700636942675,0.73780487804878,0.753894080996885,0.759146341463415,0.172690763052209,0.219512195121951
4,120,44,33,131,0.784313725490196,0.731707317073171,0.757097791798107,0.765243902439024,0.175298804780877,0.201219512195122
4,116,48,30,134,0.794520547945205,0.707317073170732,0.748387096774194,0.76219512195122,0.192,0.182926829268293
4,122,42,30,134,0.802631578947368,0.74390243902439,0.772151898734177,0.780487804878049,0.1640625,0.182926829268293
4,99,65,31,133,0.761538461538461,0.603658536585366,0.673469387755102,0.707317073170732,0.280172413793103,0.189024390243902
4,114,50,29,135,0.797202797202797,0.695121951219512,0.742671009771987,0.759146341463415,0.200803212851406,0.176829268292683
4,114,50,29,135,0.797202797202797,0.695121951219512,0.742671009771987,0.759146341463415,0.200803212851406,0.176829268292683
4,122,42,40,124,0.753086419753086,0.74390243902439,0.748466257668712,0.75,0.170731707317073,0.24390243902439
4,117,47,40,124,0.745222929936306,0.713414634146341,0.728971962616822,0.734756097560976,0.195020746887967,0.24390243902439
4,119,45,29,135,0.804054054054054,0.725609756097561,0.762820512820513,0.774390243902439,0.177165354330709,0.176829268292683
4,113,51,26,138,0.81294964028777,0.689024390243902,0.745874587458746,0.765243902439024,0.203187250996016,0.158536585365854
4,106,58,31,133,0.773722627737226,0.646341463414634,0.704318936877076,0.728658536585366,0.242677824267782,0.189024390243902
4,121,43,40,124,0.751552795031056,0.73780487804878,0.744615384615385,0.746951219512195,0.175510204081633,0.24390243902439
4,119,45,37,127,0.762820512820513,0.725609756097561,0.74375,0.75,0.182926829268293,0.225609756097561
4,116,48,33,131,0.778523489932886,0.707317073170732,0.741214057507987,0.753048780487805,0.194331983805668,0.201219512195122
4,106,58,34,130,0.757142857142857,0.646341463414634,0.697368421052632,0.719512195121951,0.245762711864407,0.207317073170732
4,111,53,33,131,0.770833333333333,0.676829268292683,0.720779220779221,0.73780487804878,0.21900826446281,0.201219512195122
4,113,51,35,129,0.763513513513513,0.689024390243902,0.724358974358974,0.73780487804878,0.210743801652893,0.213414634146341
4,122,42,35,129,0.777070063694268,0.74390243902439,0.7601246105919,0.765243902439024,0.167330677290837,0.213414634146341
4,105,59,42,122,0.714285714285714,0.640243902439024,0.67524115755627,0.692073170731707,0.259911894273128,0.25609756097561
